1.40639,0.97849
1.42466,1.74194
2.07306,1.67742
2.10046,2.02151
1.39726,2.05376
1.46119,2.68817
1.89041,2.67742
1.9726,3.06452
1.47945,2.97849
1.50685,3.43011
